week,profile_id,sim_index,metric,value
7,akash_v1,1,capacity,192150.634566
7,akash_v1,1,utilization,6.245100
7,akash_v1,1,solvencyScore,0.121720
7,akash_v1,1,profit_avg_provider,-39.435933
7,akash_v1,1,incentive_ratio,-0.859721
7,akash_v1,1,retention_absolute,1.053000
7,akash_v1,1,retention_rate,0.900770
8,akash_v1,1,price,0.000839
8,akash_v1,1,supply,233665360.656000
8,akash_v1,1,minted,432491.354054
8,akash_v1,1,burned,143085.983378
8,akash_v1,1,providers,948.000000
8,akash_v1,1,capacity,172904.124188
8,akash_v1,1,utilization,6.940262
8,akash_v1,1,solvencyScore,0.330841
8,akash_v1,1,profit_avg_provider,-39.970741
8,akash_v1,1,incentive_ratio,-0.942694
8,akash_v1,1,retention_absolute,0.948000
8,akash_v1,1,retention_rate,0.900285
9,akash_v1,1,price,0.000309
9,akash_v1,1,supply,233708935.314864
9,akash_v1,1,minted,432522.687387
9,akash_v1,1,burned,388948.028524
9,akash_v1,1,providers,854.000000
9,akash_v1,1,capacity,155588.106935
9,akash_v1,1,utilization,7.712672
9,akash_v1,1,solvencyScore,0.899255
9,akash_v1,1,profit_avg_provider,-40.097304
9,akash_v1,1,incentive_ratio,-0.976594
9,akash_v1,1,retention_absolute,0.854000
9,akash_v1,1,retention_rate,0.900844
0,hivemapper_v1,0,price,0.150000
0,hivemapper_v1,0,supply,102678312.163881
0,hivemapper_v1,0,minted,2880000.000000
0,hivemapper_v1,0,burned,201687.836119
0,hivemapper_v1,0,providers,60000.000000
0,hivemapper_v1,0,capacity,10702080.291715
0,hivemapper_v1,0,utilization,3.363832
0,hivemapper_v1,0,solvencyScore,0.070030
0,hivemapper_v1,0,profit_avg_provider,2.098229
0,hivemapper_v1,0,incentive_ratio,0.500000
0,hivemapper_v1,0,retention_absolute,1.000000
0,hivemapper_v1,0,retention_rate,1.000000
1,hivemapper_v1,0,price,0.055182
1,hivemapper_v1,0,supply,105331039.100428
1,hivemapper_v1,0,minted,2883360.000000
1,hivemapper_v1,0,burned,230633.063453
1,hivemapper_v1,0,providers,58320.000000
1,hivemapper_v1,0,capacity,10447069.436892
1,hivemapper_v1,0,utilization,3.445942
1,hivemapper_v1,0,solvencyScore,0.079988
1,hivemapper_v1,0,profit_avg_provider,-2.324321
1,hivemapper_v1,0,incentive_ratio,0.440000
1,hivemapper_v1,0,retention_absolute,0.972000
1,hivemapper_v1,0,retention_rate,0.972000
2,hivemapper_v1,0,price,0.020300
2,hivemapper_v1,0,supply,107871184.407680
2,hivemapper_v1,0,minted,2894820.000000
2,hivemapper_v1,0,burned,354674.692749
2,hivemapper_v1,0,providers,52590.000000
2,hivemapper_v1,0,capacity,9440308.795293
2,hivemapper_v1,0,utilization,3.813435
2,hivemapper_v1,0,solvencyScore,0.122520
2,hivemapper_v1,0,profit_avg_provider,-3.833966
2,hivemapper_v1,0,incentive_ratio,-0.454358
2,hivemapper_v1,0,retention_absolute,0.876500
2,hivemapper_v1,0,retention_rate,0.901749
3,hivemapper_v1,0,price,0.007468
3,hivemapper_v1,0,supply,109812398.635367
3,hivemapper_v1,0,minted,2905320.000000
3,hivemapper_v1,0,burned,964105.772313
3,hivemapper_v1,0,providers,47340.000000
3,hivemapper_v1,0,capacity,8539256.223253
3,hivemapper_v1,0,utilization,4.215824
3,hivemapper_v1,0,solvencyScore,0.331842
3,hivemapper_v1,0,profit_avg_provider,-4.449451
3,hivemapper_v1,0,incentive_ratio,-0.776514
3,hivemapper_v1,0,retention_absolute,0.789000
3,hivemapper_v1,0,retention_rate,0.900171
4,hivemapper_v1,0,price,0.002747
4,hivemapper_v1,0,supply,110106427.433776
4,hivemapper_v1,0,minted,2914740.000000
4,hivemapper_v1,0,burned,2620711.201591
4,hivemapper_v1,0,providers,42630.000000
4,hivemapper_v1,0,capacity,7672553.857631
4,hivemapper_v1,0,utilization,4.692049
4,hivemapper_v1,0,solvencyScore,0.899123
4,hivemapper_v1,0,profit_avg_provider,-4.703616
4,hivemapper_v1,0,incentive_ratio,-0.908335
4,hivemapper_v1,0,retention_absolute,0.710500
4,hivemapper_v1,0,retention_rate,0.900507
5,hivemapper_v1,0,price,0.001011
5,hivemapper_v1,0,supply,105905855.796852
5,hivemapper_v1,0,minted,2923260.000000
5,hivemapper_v1,0,burned,7123831.636924
5,hivemapper_v1,0,providers,38370.000000
5,hivemapper_v1,0,capacity,6898256.280171
5,hivemapper_v1,0,utilization,5.218710
5,hivemapper_v1,0,solvencyScore,2.436948
5,hivemapper_v1,0,profit_avg_provider,-4.822862
5,hivemapper_v1,0,incentive_ratio,-0.962431
5,hivemapper_v1,0,retention_absolute,0.639500
5,hivemapper_v1,0,retention_rate,0.900070
6,hivemapper_v1,0,price,0.002747
6,hivemapper_v1,0,supply,106216024.595261
6,hivemapper_v1,0,minted,2930880.000000
6,hivemapper_v1,0,burned,2620711.201591
6,hivemapper_v1,0,providers,34560.000000
6,hivemapper_v1,0,capacity,6225359.202638
6,hivemapper_v1,0,utilization,5.782799
6,hivemapper_v1,0,solvencyScore,0.894172
6,hivemapper_v1,0,profit_avg_provider,-4.674667
6,hivemapper_v1,0,incentive_ratio,-0.984600
6,hivemapper_v1,0,retention_absolute,0.576000
6,hivemapper_v1,0,retention_rate,0.900704
7,hivemapper_v1,0,price,0.001011
7,hivemapper_v1,0,supply,102029972.958337
7,hivemapper_v1,0,minted,2937780.000000
7,hivemapper_v1,0,burned,7123831.636924
7,hivemapper_v1,0,providers,31110.000000
7,hivemapper_v1,0,capacity,5582907.546525
7,hivemapper_v1,0,utilization,6.448253
7,hivemapper_v1,0,solvencyScore,2.424903
7,hivemapper_v1,0,profit_avg_provider,-4.832220
7,hivemapper_v1,0,incentive_ratio,-0.953402
7,hivemapper_v1,0,retention_absolute,0.518500
7,hivemapper_v1,0,retention_rate,0.900174
8,hivemapper_v1,0,price,0.002747
8,hivemapper_v1,0,supply,102353221.756747
8,hivemapper_v1,0,minted,2943960.000000
8,hivemapper_v1,0,burned,2620711.201591
8,hivemapper_v1,0,providers,28020.000000
8,hivemapper_v1,0,capacity,5015927.092835
8,hivemapper_v1,0,utilization,7.177138
8,hivemapper_v1,0,solvencyScore,0.890199
8,hivemapper_v1,0,profit_avg_provider,-4.667159
8,hivemapper_v1,0,incentive_ratio,-0.980912
8,hivemapper_v1,0,retention_absolute,0.467000
8,hivemapper_v1,0,retention_rate,0.900675
9,hivemapper_v1,0,price,0.001011
9,hivemapper_v1,0,supply,98178930.119823
9,hivemapper_v1,0,minted,2949540.000000
9,hivemapper_v1,0,burned,7123831.636924
9,hivemapper_v1,0,providers,25230.000000
9,hivemapper_v1,0,capacity,4511856.044197
9,hivemapper_v1,0,utilization,7.978978
9,hivemapper_v1,0,solvencyScore,2.415235
9,hivemapper_v1,0,profit_avg_provider,-4.869518
9,hivemapper_v1,0,incentive_ratio,-0.942269
9,hivemapper_v1,0,retention_absolute,0.420500
9,hivemapper_v1,0,retention_rate,0.900428
0,hivemapper_v1,1,price,0.150000
0,hivemapper_v1,1,supply,102678435.843535
0,hivemapper_v1,1,minted,2880000.000000
0,hivemapper_v1,1,burned,201564.156465
0,hivemapper_v1,1,providers,60000.000000
0,hivemapper_v1,1,capacity,10840475.098282
0,hivemapper_v1,1,utilization,3.320888
0,hivemapper_v1,1,solvencyScore,0.069988
0,hivemapper_v1,1,profit_avg_provider,2.133736
0,hivemapper_v1,1,incentive_ratio,0.500000
0,hivemapper_v1,1,retention_absolute,1.000000
0,hivemapper_v1,1,retention_rate,1.000000
1,hivemapper_v1,1,price,0.055182
1,hivemapper_v1,1,supply,105331616.255669
1,hivemapper_v1,1,minted,2883540.000000
1,hivemapper_v1,1,burned,230359.587866
1,hivemapper_v1,1,providers,58230.000000
1,hivemapper_v1,1,capacity,10570279.111075
1,hivemapper_v1,1,utilization,3.405776
1,hivemapper_v1,1,solvencyScore,0.079888
1,hivemapper_v1,1,profit_avg_provider,-2.285214
1,hivemapper_v1,1,incentive_ratio,0.440000
1,hivemapper_v1,1,retention_absolute,0.970500
1,hivemapper_v1,1,retention_rate,0.970500
2,hivemapper_v1,1,price,0.020300
2,hivemapper_v1,1,supply,107870741.562920
2,hivemapper_v1,1,minted,2893800.000000
2,hivemapper_v1,1,burned,354674.692749
2,hivemapper_v1,1,providers,53100.000000
2,hivemapper_v1,1,capacity,9664457.690201
2,hivemapper_v1,1,utilization,3.724989
2,hivemapper_v1,1,solvencyScore,0.122564
2,hivemapper_v1,1,profit_avg_provider,-3.838658
2,hivemapper_v1,1,incentive_ratio,-0.453480
2,hivemapper_v1,1,retention_absolute,0.885000
2,hivemapper_v1,1,retention_rate,0.911901
3,hivemapper_v1,1,price,0.007468
3,hivemapper_v1,1,supply,109811055.790607
3,hivemapper_v1,1,minted,2904420.000000
3,hivemapper_v1,1,burned,964105.772313
3,hivemapper_v1,1,providers,47790.000000
3,hivemapper_v1,1,capacity,8719044.340300
3,hivemapper_v1,1,utilization,4.128893
3,hivemapper_v1,1,solvencyScore,0.331944
3,hivemapper_v1,1,profit_avg_provider,-4.456433
3,hivemapper_v1,1,incentive_ratio,-0.778738
3,hivemapper_v1,1,retention_absolute,0.796500
3,hivemapper_v1,1,retention_rate,0.900000
4,hivemapper_v1,1,price,0.002747
4,hivemapper_v1,1,supply,110104304.589016
4,hivemapper_v1,1,minted,2913960.000000
4,hivemapper_v1,1,burned,2620711.201591
4,hivemapper_v1,1,providers,43020.000000
4,hivemapper_v1,1,capacity,7845626.643141
4,hivemapper_v1,1,utilization,4.588544
4,hivemapper_v1,1,solvencyScore,0.899364
4,hivemapper_v1,1,profit_avg_provider,-4.697534
4,hivemapper_v1,1,incentive_ratio,-0.909226
4,hivemapper_v1,1,retention_absolute,0.717000
4,hivemapper_v1,1,retention_rate,0.900188
5,hivemapper_v1,1,price,0.001011
5,hivemapper_v1,1,supply,105903012.952092
5,hivemapper_v1,1,minted,2922540.000000
5,hivemapper_v1,1,burned,7123831.636924
5,hivemapper_v1,1,providers,38730.000000
5,hivemapper_v1,1,capacity,7047264.613520
5,hivemapper_v1,1,utilization,5.108365
5,hivemapper_v1,1,solvencyScore,2.437548
5,hivemapper_v1,1,profit_avg_provider,-4.801117
5,hivemapper_v1,1,incentive_ratio,-0.962782
5,hivemapper_v1,1,retention_absolute,0.645500
5,hivemapper_v1,1,retention_rate,0.900279
6,hivemapper_v1,1,price,0.002747
6,hivemapper_v1,1,supply,106212581.750501
6,hivemapper_v1,1,minted,2930280.000000
6,hivemapper_v1,1,burned,2620711.201591
6,hivemapper_v1,1,providers,34860.000000
6,hivemapper_v1,1,capacity,6365021.499451
6,hivemapper_v1,1,utilization,5.655912
6,hivemapper_v1,1,solvencyScore,0.894355
6,hivemapper_v1,1,profit_avg_provider,-4.608188
6,hivemapper_v1,1,incentive_ratio,-0.984747
6,hivemapper_v1,1,retention_absolute,0.581000
6,hivemapper_v1,1,retention_rate,0.900077
7,hivemapper_v1,1,price,0.001011
7,hivemapper_v1,1,supply,102025990.113578
7,hivemapper_v1,1,minted,2937240.000000
7,hivemapper_v1,1,burned,7123831.636924
7,hivemapper_v1,1,providers,31380.000000
7,hivemapper_v1,1,capacity,5735421.120260
7,hivemapper_v1,1,utilization,6.276784
7,hivemapper_v1,1,solvencyScore,2.425349
7,hivemapper_v1,1,profit_avg_provider,-4.754333
7,hivemapper_v1,1,incentive_ratio,-0.953812
7,hivemapper_v1,1,retention_absolute,0.523000
7,hivemapper_v1,1,retention_rate,0.900172
8,hivemapper_v1,1,price,0.002747
8,hivemapper_v1,1,supply,102348758.911987
8,hivemapper_v1,1,minted,2943480.000000
8,hivemapper_v1,1,burned,2620711.201591
8,hivemapper_v1,1,providers,28260.000000
8,hivemapper_v1,1,capacity,5145937.465894
8,hivemapper_v1,1,utilization,6.995810
8,hivemapper_v1,1,solvencyScore,0.890344
8,hivemapper_v1,1,profit_avg_provider,-4.548087
8,hivemapper_v1,1,incentive_ratio,-0.981079
8,hivemapper_v1,1,retention_absolute,0.471000
8,hivemapper_v1,1,retention_rate,0.900574
9,hivemapper_v1,1,price,0.001011
9,hivemapper_v1,1,supply,98174047.275063
9,hivemapper_v1,1,minted,2949120.000000
9,hivemapper_v1,1,burned,7123831.636924
9,hivemapper_v1,1,providers,25440.000000
9,hivemapper_v1,1,capacity,4619847.513876
9,hivemapper_v1,1,utilization,7.792465
9,hivemapper_v1,1,solvencyScore,2.415579
9,hivemapper_v1,1,profit_avg_provider,-4.701593
9,hivemapper_v1,1,incentive_ratio,-0.942769
9,hivemapper_v1,1,retention_absolute,0.424000
9,hivemapper_v1,1,retention_rate,0.900212
0,dimo_v1,0,price,0.200000
0,dimo_v1,0,supply,71435607.842035
0,dimo_v1,0,minted,1474999.997527
0,dimo_v1,0,burned,39392.155492
0,dimo_v1,0,providers,25000.000000
0,dimo_v1,0,capacity,4459200.121548
0,dimo_v1,0,utilization,3.363832
0,dimo_v1,0,solvencyScore,0.026707
0,dimo_v1,0,profit_avg_provider,9.758913
0,dimo_v1,0,incentive_ratio,0.500000
0,dimo_v1,0,retention_absolute,1.000000
0,dimo_v1,0,retention_rate,1.000000
1,dimo_v1,0,price,0.073576
1,dimo_v1,0,supply,72865615.073181
1,dimo_v1,0,minted,1474999.997527
1,dimo_v1,0,burned,44992.766380
1,dimo_v1,0,providers,25000.000000
1,dimo_v1,0,capacity,4459200.121548
1,dimo_v1,0,utilization,3.363832
1,dimo_v1,0,solvencyScore,0.030504
1,dimo_v1,0,profit_avg_provider,2.299890
1,dimo_v1,0,incentive_ratio,0.500000
1,dimo_v1,0,retention_absolute,1.000000
1,dimo_v1,0,retention_rate,1.000000
2,dimo_v1,0,price,0.027067
2,dimo_v1,0,supply,74271542.669780
2,dimo_v1,0,minted,1475199.997527
2,dimo_v1,0,burned,69272.400927
2,dimo_v1,0,providers,24800.000000
2,dimo_v1,0,capacity,4431679.927775
2,dimo_v1,0,utilization,3.384721
2,dimo_v1,0,solvencyScore,0.046958
2,dimo_v1,0,profit_avg_provider,-0.422025
2,dimo_v1,0,incentive_ratio,4.900000
2,dimo_v1,0,retention_absolute,0.992000
2,dimo_v1,0,retention_rate,0.992000
3,dimo_v1,0,price,0.009957
3,dimo_v1,0,supply,75560115.758652
3,dimo_v1,0,minted,1476874.997527
3,dimo_v1,0,burned,188301.908655
3,dimo_v1,0,providers,23125.000000
3,dimo_v1,0,capacity,4135283.803333
3,dimo_v1,0,utilization,3.627321
3,dimo_v1,0,solvencyScore,0.127500
3,dimo_v1,0,profit_avg_provider,-1.370292
3,dimo_v1,0,incentive_ratio,1.170489
3,dimo_v1,0,retention_absolute,0.925000
3,dimo_v1,0,retention_rate,0.932460
4,dimo_v1,0,price,0.003663
4,dimo_v1,0,supply,76527445.599618
4,dimo_v1,0,minted,1479187.497527
4,dimo_v1,0,burned,511857.656561
4,dimo_v1,0,providers,20812.500000
4,dimo_v1,0,capacity,3746455.313010
4,dimo_v1,0,utilization,4.003785
4,dimo_v1,0,solvencyScore,0.346040
4,dimo_v1,0,profit_avg_provider,-1.729007
4,dimo_v1,0,incentive_ratio,-0.194973
4,dimo_v1,0,retention_absolute,0.832500
4,dimo_v1,0,retention_rate,0.900000
5,dimo_v1,0,price,0.001348
5,dimo_v1,0,supply,76617334.730558
5,dimo_v1,0,minted,1481262.497527
5,dimo_v1,0,burned,1391373.366587
5,dimo_v1,0,providers,18737.500000
5,dimo_v1,0,capacity,3373781.534250
5,dimo_v1,0,utilization,4.446050
5,dimo_v1,0,solvencyScore,0.939316
5,dimo_v1,0,profit_avg_provider,-1.885880
5,dimo_v1,0,incentive_ratio,-0.682036
5,dimo_v1,0,retention_absolute,0.749500
5,dimo_v1,0,retention_rate,0.900300
6,dimo_v1,0,price,0.000496
6,dimo_v1,0,supply,74318314.789090
6,dimo_v1,0,minted,1483124.997527
6,dimo_v1,0,burned,3782144.938994
6,dimo_v1,0,providers,16875.000000
6,dimo_v1,0,capacity,3031276.544678
6,dimo_v1,0,utilization,4.948410
6,dimo_v1,0,solvencyScore,2.550119
6,dimo_v1,0,profit_avg_provider,-1.947209
6,dimo_v1,0,incentive_ratio,-0.869827
6,dimo_v1,0,retention_absolute,0.675000
6,dimo_v1,0,retention_rate,0.900600
7,dimo_v1,0,price,0.001348
7,dimo_v1,0,supply,74411753.920030
7,dimo_v1,0,minted,1484812.497527
7,dimo_v1,0,burned,1391373.366587
7,dimo_v1,0,providers,15187.500000
7,dimo_v1,0,capacity,2732527.054986
7,dimo_v1,0,utilization,5.489424
7,dimo_v1,0,solvencyScore,0.937070
7,dimo_v1,0,profit_avg_provider,-1.862773
7,dimo_v1,0,incentive_ratio,-0.946734
7,dimo_v1,0,retention_absolute,0.607500
7,dimo_v1,0,retention_rate,0.900000
8,dimo_v1,0,price,0.000496
8,dimo_v1,0,supply,72115933.978562
8,dimo_v1,0,minted,1486324.997527
8,dimo_v1,0,burned,3782144.938994
8,dimo_v1,0,providers,13675.000000
8,dimo_v1,0,capacity,2454739.941008
8,dimo_v1,0,utilization,6.110627
8,dimo_v1,0,solvencyScore,2.544628
8,dimo_v1,0,profit_avg_provider,-1.945429
8,dimo_v1,0,incentive_ratio,-0.978215
8,dimo_v1,0,retention_absolute,0.547000
8,dimo_v1,0,retention_rate,0.900412
9,dimo_v1,0,price,0.001348
9,dimo_v1,0,supply,72212248.109502
9,dimo_v1,0,minted,1487687.497527
9,dimo_v1,0,burned,1391373.366587
9,dimo_v1,0,providers,12312.500000
9,dimo_v1,0,capacity,2209349.808534
9,dimo_v1,0,utilization,6.789328
9,dimo_v1,0,solvencyScore,0.935259
9,dimo_v1,0,profit_avg_provider,-1.851527
9,dimo_v1,0,incentive_ratio,-0.934126
9,dimo_v1,0,retention_absolute,0.492500
9,dimo_v1,0,retention_rate,0.900366
0,dimo_v1,1,price,0.200000
0,dimo_v1,1,supply,71435631.998217
0,dimo_v1,1,minted,1474999.997527
0,dimo_v1,1,burned,39367.999310
0,dimo_v1,1,providers,25000.000000
0,dimo_v1,1,capacity,4516864.624284
0,dimo_v1,1,utilization,3.320888
0,dimo_v1,1,solvencyScore,0.026690
0,dimo_v1,1,profit_avg_provider,9.773311
0,dimo_v1,1,incentive_ratio,0.500000
0,dimo_v1,1,retention_absolute,1.000000
0,dimo_v1,1,retention_rate,1.000000
1,dimo_v1,1,price,0.073576
1,dimo_v1,1,supply,72865694.393658
1,dimo_v1,1,minted,1474999.997527
1,dimo_v1,1,burned,44937.602086
1,dimo_v1,1,providers,25000.000000
1,dimo_v1,1,capacity,4516864.624284
1,dimo_v1,1,utilization,3.320888
1,dimo_v1,1,solvencyScore,0.030466
1,dimo_v1,1,profit_avg_provider,2.314289
1,dimo_v1,1,incentive_ratio,0.500000
1,dimo_v1,1,retention_absolute,1.000000
1,dimo_v1,1,retention_rate,1.000000
2,dimo_v1,1,price,0.027067
2,dimo_v1,1,supply,74271621.990257
2,dimo_v1,1,minted,1475199.997527
2,dimo_v1,1,burned,69272.400927
2,dimo_v1,1,providers,24800.000000
2,dimo_v1,1,capacity,4486879.608862
2,dimo_v1,1,utilization,3.343081
2,dimo_v1,1,solvencyScore,0.046958
2,dimo_v1,1,profit_avg_provider,-0.407083
2,dimo_v1,1,incentive_ratio,4.900000
2,dimo_v1,1,retention_absolute,0.992000
2,dimo_v1,1,retention_rate,0.992000
3,dimo_v1,1,price,0.009957
3,dimo_v1,1,supply,75560345.079129
3,dimo_v1,1,minted,1477024.997527
3,dimo_v1,1,burned,188301.908655
3,dimo_v1,1,providers,22975.000000
3,dimo_v1,1,capacity,4159916.202163
3,dimo_v1,1,utilization,3.605842
3,dimo_v1,1,solvencyScore,0.127487
3,dimo_v1,1,profit_avg_provider,-1.342004
3,dimo_v1,1,incentive_ratio,1.170489
3,dimo_v1,1,retention_absolute,0.919000
3,dimo_v1,1,retention_rate,0.926411
4,dimo_v1,1,price,0.003663
4,dimo_v1,1,supply,76527799.920095
4,dimo_v1,1,minted,1479312.497527
4,dimo_v1,1,burned,511857.656561
4,dimo_v1,1,providers,20687.500000
4,dimo_v1,1,capacity,3770954.849631
4,dimo_v1,1,utilization,3.977772
4,dimo_v1,1,solvencyScore,0.346010
4,dimo_v1,1,profit_avg_provider,-1.684960
4,dimo_v1,1,incentive_ratio,-0.194973
4,dimo_v1,1,retention_absolute,0.827500
4,dimo_v1,1,retention_rate,0.900435
5,dimo_v1,1,price,0.001348
5,dimo_v1,1,supply,76617801.551035
5,dimo_v1,1,minted,1481374.997527
5,dimo_v1,1,burned,1391373.366587
5,dimo_v1,1,providers,18625.000000
5,dimo_v1,1,capacity,3392091.935588
5,dimo_v1,1,utilization,4.422050
5,dimo_v1,1,solvencyScore,0.939245
5,dimo_v1,1,profit_avg_provider,-1.832509
5,dimo_v1,1,incentive_ratio,-0.679927
5,dimo_v1,1,retention_absolute,0.745000
5,dimo_v1,1,retention_rate,0.900302
6,dimo_v1,1,price,0.000496
6,dimo_v1,1,supply,74318894.109567
6,dimo_v1,1,minted,1483237.497527
6,dimo_v1,1,burned,3782144.938994
6,dimo_v1,1,providers,16762.500000
6,dimo_v1,1,capacity,3051815.675560
6,dimo_v1,1,utilization,4.915107
6,dimo_v1,1,solvencyScore,2.549925
6,dimo_v1,1,profit_avg_provider,-1.891187
6,dimo_v1,1,incentive_ratio,-0.869029
6,dimo_v1,1,retention_absolute,0.670500
6,dimo_v1,1,retention_rate,0.900000
7,dimo_v1,1,price,0.001348
7,dimo_v1,1,supply,74412433.240507
7,dimo_v1,1,minted,1484912.497527
7,dimo_v1,1,burned,1391373.366587
7,dimo_v1,1,providers,15087.500000
7,dimo_v1,1,capacity,2751610.353352
7,dimo_v1,1,utilization,5.451353
7,dimo_v1,1,solvencyScore,0.937007
7,dimo_v1,1,profit_avg_provider,-1.797618
7,dimo_v1,1,incentive_ratio,-0.946408
7,dimo_v1,1,retention_absolute,0.603500
7,dimo_v1,1,retention_rate,0.900075
8,dimo_v1,1,price,0.000496
8,dimo_v1,1,supply,72116700.799039
8,dimo_v1,1,minted,1486412.497527
8,dimo_v1,1,burned,3782144.938994
8,dimo_v1,1,providers,13587.500000
8,dimo_v1,1,capacity,2481724.655097
8,dimo_v1,1,utilization,6.044184
8,dimo_v1,1,solvencyScore,2.544479
8,dimo_v1,1,profit_avg_provider,-1.887514
8,dimo_v1,1,incentive_ratio,-0.978067
8,dimo_v1,1,retention_absolute,0.543500
8,dimo_v1,1,retention_rate,0.900580
9,dimo_v1,1,price,0.001348
9,dimo_v1,1,supply,72213089.929979
9,dimo_v1,1,minted,1487762.497527
9,dimo_v1,1,burned,1391373.366587
9,dimo_v1,1,providers,12237.500000
9,dimo_v1,1,capacity,2232003.726095
9,dimo_v1,1,utilization,6.720419
9,dimo_v1,1,solvencyScore,0.935212
9,dimo_v1,1,profit_avg_provider,-1.778087
9,dimo_v1,1,incentive_ratio,-0.933685
9,dimo_v1,1,retention_absolute,0.489500
9,dimo_v1,1,retention_rate,0.900644
0,grass_v1,0,price,1.500000
0,grass_v1,0,supply,246589908.504043
0,grass_v1,0,minted,2800000.000000
0,grass_v1,0,burned,210091.495957
0,grass_v1,0,providers,2500000.000000
0,grass_v1,0,capacity,445920012.154783
0,grass_v1,0,utilization,3.363832
0,grass_v1,0,solvencyScore,0.075033
0,grass_v1,0,profit_avg_provider,0.679835
0,grass_v1,0,incentive_ratio,2.360000
0,grass_v1,0,retention_absolute,1.000000
0,grass_v1,0,retention_rate,1.000000
1,grass_v1,0,price,0.551819
1,grass_v1,0,supply,249149927.772387
1,grass_v1,0,minted,2800000.000000
1,grass_v1,0,burned,239980.731655
1,grass_v1,0,providers,2492500.000000
1,grass_v1,0,capacity,445174172.664797
1,grass_v1,0,utilization,3.369468
1,grass_v1,0,solvencyScore,0.085707
1,grass_v1,0,profit_avg_provider,-0.380269
1,grass_v1,0,incentive_ratio,0.239794
1,grass_v1,0,retention_absolute,0.997000
1,grass_v1,0,retention_rate,0.997000
2,grass_v1,0,price,0.203003
2,grass_v1,0,supply,251580474.967441
2,grass_v1,0,minted,2800000.000000
2,grass_v1,0,burned,369452.804947
2,grass_v1,0,providers,2243750.000000
2,grass_v1,0,capacity,400461601.872864
2,grass_v1,0,utilization,3.745677
2,grass_v1,0,solvencyScore,0.131947
2,grass_v1,0,profit_avg_provider,-0.746827
2,grass_v1,0,incentive_ratio,-0.493341
2,grass_v1,0,retention_absolute,0.897500
2,grass_v1,0,retention_rate,0.900201
3,grass_v1,0,price,0.074681
3,grass_v1,0,supply,253376198.121281
3,grass_v1,0,minted,2800000.000000
3,grass_v1,0,burned,1004276.846159
3,grass_v1,0,providers,2020000.000000
3,grass_v1,0,capacity,359766710.974095
3,grass_v1,0,utilization,4.169369
3,grass_v1,0,solvencyScore,0.358670
3,grass_v1,0,profit_avg_provider,-0.896647
3,grass_v1,0,incentive_ratio,-0.792965
3,grass_v1,0,retention_absolute,0.808000
3,grass_v1,0,retention_rate,0.900279
4,grass_v1,0,price,0.027473
4,grass_v1,0,supply,253446290.619624
4,grass_v1,0,minted,2800000.000000
4,grass_v1,0,burned,2729907.501657
4,grass_v1,0,providers,1818750.000000
4,grass_v1,0,capacity,323607461.536419
4,grass_v1,0,utilization,4.635245
4,grass_v1,0,solvencyScore,0.974967
4,grass_v1,0,profit_avg_provider,-0.957887
4,grass_v1,0,incentive_ratio,-0.915408
4,grass_v1,0,retention_absolute,0.727500
4,grass_v1,0,retention_rate,0.900371
5,grass_v1,0,price,0.015160
5,grass_v1,0,supply,251299168.770633
5,grass_v1,0,minted,2800000.000000
5,grass_v1,0,burned,4947121.848992
5,grass_v1,0,providers,1637500.000000
5,grass_v1,0,capacity,291024048.953049
5,grass_v1,0,utilization,5.154213
5,grass_v1,0,solvencyScore,1.766829
5,grass_v1,0,profit_avg_provider,-0.974280
5,grass_v1,0,incentive_ratio,-0.948154
5,grass_v1,0,retention_absolute,0.655000
5,grass_v1,0,retention_rate,0.900344
6,grass_v1,0,price,0.041210
6,grass_v1,0,supply,252279224.349418
6,grass_v1,0,minted,2800000.000000
6,grass_v1,0,burned,1819944.421214
6,grass_v1,0,providers,1473750.000000
6,grass_v1,0,capacity,262440233.982939
6,grass_v1,0,utilization,5.715587
6,grass_v1,0,solvencyScore,0.649980
6,grass_v1,0,profit_avg_provider,-0.921930
6,grass_v1,0,incentive_ratio,-0.843409
6,grass_v1,0,retention_absolute,0.589500
6,grass_v1,0,retention_rate,0.900000
7,grass_v1,0,price,0.015160
7,grass_v1,0,supply,250132102.500427
7,grass_v1,0,minted,2800000.000000
7,grass_v1,0,burned,4947121.848992
7,grass_v1,0,providers,1327500.000000
7,grass_v1,0,capacity,236202877.053128
7,grass_v1,0,utilization,6.350473
7,grass_v1,0,solvencyScore,1.766829
7,grass_v1,0,profit_avg_provider,-0.968266
7,grass_v1,0,incentive_ratio,-0.936047
7,grass_v1,0,retention_absolute,0.531000
7,grass_v1,0,retention_rate,0.900763
8,grass_v1,0,price,0.041210
8,grass_v1,0,supply,251112158.079213
8,grass_v1,0,minted,2800000.000000
8,grass_v1,0,burned,1819944.421214
8,grass_v1,0,providers,1195000.000000
8,grass_v1,0,capacity,212366711.260830
8,grass_v1,0,utilization,7.063254
8,grass_v1,0,solvencyScore,0.649980
8,grass_v1,0,profit_avg_provider,-0.903710
8,grass_v1,0,incentive_ratio,-0.806882
8,grass_v1,0,retention_absolute,0.478000
8,grass_v1,0,retention_rate,0.900188
9,grass_v1,0,price,0.015160
9,grass_v1,0,supply,248965036.230221
9,grass_v1,0,minted,2800000.000000
9,grass_v1,0,burned,4947121.848992
9,grass_v1,0,providers,1076250.000000
9,grass_v1,0,capacity,191326039.087675
9,grass_v1,0,utilization,7.840020
9,grass_v1,0,solvencyScore,1.766829
