profile_id,metric,week,p25,median,p75
grass_v1,price,8,0.039159,0.041210,0.041210
grass_v1,price,9,0.014406,0.015160,0.015160
grass_v1,supply,0,246589908.504043,246590037.337015,246590037.337015
grass_v1,supply,1,249149927.772387,249150343.415308,249150343.415308
grass_v1,supply,2,251580474.967441,251580890.610362,251580890.610362
grass_v1,supply,3,253376198.121281,253376613.764202,253376613.764202
grass_v1,supply,4,253446290.619624,253446706.262545,253446706.262545
grass_v1,supply,5,251040496.317236,251299168.770633,251299168.770633
grass_v1,supply,6,251925238.711934,252279224.349418,252279224.349418
grass_v1,supply,7,249519028.766625,250132102.500427,250132102.500427
grass_v1,supply,8,250403771.161324,251112158.079213,251112158.079213
grass_v1,supply,9,247997561.216015,248965036.230221,248965036.230221
grass_v1,minted,0,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,1,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,2,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,3,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,4,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,5,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,6,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,7,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,8,2800000.000000,2800000.000000,2800000.000000
grass_v1,minted,9,2800000.000000,2800000.000000,2800000.000000
grass_v1,burned,0,209962.662985,210091.495957,210091.495957
grass_v1,burned,1,239693.921707,239980.731655,239980.731655
grass_v1,burned,2,369452.804947,369452.804947,369452.804947
grass_v1,burned,3,1004276.846159,1004276.846159,1004276.846159
grass_v1,burned,4,2729907.501657,2729907.501657,2729907.501657
grass_v1,burned,5,4947121.848992,5206209.945309,5206209.945309
grass_v1,burned,6,1819944.421214,1915257.605302,1915257.605302
grass_v1,burned,7,4947121.848992,5206209.945309,5206209.945309
grass_v1,burned,8,1819944.421214,1915257.605302,1915257.605302
grass_v1,burned,9,4947121.848992,5206209.945309,5206209.945309
grass_v1,providers,0,2500000.000000,2500000.000000,2500000.000000
grass_v1,providers,1,2488750.000000,2492500.000000,2492500.000000
grass_v1,providers,2,2240000.000000,2243750.000000,2243750.000000
grass_v1,providers,3,2016250.000000,2020000.000000,2020000.000000
grass_v1,providers,4,1815000.000000,1818750.000000,1818750.000000
grass_v1,providers,5,1633750.000000,1637500.000000,1637500.000000
grass_v1,providers,6,1471250.000000,1473750.000000,1473750.000000
grass_v1,providers,7,1325000.000000,1327500.000000,1327500.000000
grass_v1,providers,8,1192500.000000,1195000.000000,1195000.000000
grass_v1,providers,9,1073750.000000,1076250.000000,1076250.000000
grass_v1,capacity,0,445920012.154783,451686462.428410,451686462.428410
grass_v1,capacity,1,445174172.664797,450628038.648222,450628038.648222
grass_v1,capacity,2,400461601.872864,405642137.926978,405642137.926978
grass_v1,capacity,3,359766710.974095,365914247.140955,365914247.140955
grass_v1,capacity,4,323607461.536419,329614409.931242,329614409.931242
grass_v1,capacity,5,291024048.953049,296303120.300052,296303120.300052
grass_v1,capacity,6,262440233.982939,267179088.940147,267179088.940147
grass_v1,capacity,7,236202877.053128,240985719.968968,240985719.968968
grass_v1,capacity,8,212366711.260830,216327859.248265,216327859.248265
grass_v1,capacity,9,191326039.087675,194711345.830250,194711345.830250
grass_v1,utilization,0,3.320888,3.363832,3.363832
grass_v1,utilization,1,3.328688,3.369468,3.369468
grass_v1,utilization,2,3.697841,3.745677,3.745677
grass_v1,utilization,3,4.099321,4.169369,4.169369
grass_v1,utilization,4,4.550772,4.635245,4.635245
grass_v1,utilization,5,5.062383,5.154213,5.154213
grass_v1,utilization,6,5.614212,5.715587,5.715587
grass_v1,utilization,7,6.224435,6.350473,6.350473
grass_v1,utilization,8,6.933920,7.063254,7.063254
grass_v1,utilization,9,7.703711,7.840020,7.840020
grass_v1,solvencyScore,0,0.074987,0.075033,0.075033
grass_v1,solvencyScore,1,0.085605,0.085707,0.085707
grass_v1,solvencyScore,2,0.131947,0.131947,0.131947
grass_v1,solvencyScore,3,0.358670,0.358670,0.358670
grass_v1,solvencyScore,4,0.974967,0.974967,0.974967
grass_v1,solvencyScore,5,1.766829,1.859361,1.859361
grass_v1,solvencyScore,6,0.649980,0.684021,0.684021
grass_v1,solvencyScore,7,1.766829,1.859361,1.859361
grass_v1,solvencyScore,8,0.649980,0.684021,0.684021
grass_v1,solvencyScore,9,1.766829,1.859361,1.859361
grass_v1,profit_avg_provider,0,0.679807,0.679835,0.679835
grass_v1,profit_avg_provider,1,-0.380269,-0.379363,-0.379363
grass_v1,profit_avg_provider,2,-0.746827,-0.746462,-0.746462
grass_v1,profit_avg_provider,3,-0.896647,-0.896509,-0.896509
grass_v1,profit_avg_provider,4,-0.957887,-0.957854,-0.957854
grass_v1,profit_avg_provider,5,-0.975557,-0.974280,-0.974280
grass_v1,profit_avg_provider,6,-0.925716,-0.921930,-0.921930
grass_v1,profit_avg_provider,7,-0.969826,-0.968266,-0.968266
grass_v1,profit_avg_provider,8,-0.908352,-0.903710,-0.903710
grass_v1,profit_avg_provider,9,-0.962766,-0.960858,-0.960858
grass_v1,incentive_ratio,0,2.360000,2.360000,2.360000
grass_v1,incentive_ratio,1,0.239794,0.241662,0.241662
grass_v1,incentive_ratio,2,-0.493341,-0.492493,-0.492493
grass_v1,incentive_ratio,3,-0.792965,-0.792580,-0.792580
grass_v1,incentive_ratio,4,-0.915408,-0.915233,-0.915233
grass_v1,incentive_ratio,5,-0.950621,-0.948154,-0.948154
grass_v1,incentive_ratio,6,-0.850949,-0.843409,-0.843409
grass_v1,incentive_ratio,7,-0.939115,-0.936047,-0.936047
grass_v1,incentive_ratio,8,-0.816108,-0.806882,-0.806882
grass_v1,incentive_ratio,9,-0.924868,-0.921117,-0.921117
grass_v1,retention_absolute,0,1.000000,1.000000,1.000000
grass_v1,retention_absolute,1,0.995500,0.997000,0.997000
grass_v1,retention_absolute,2,0.896000,0.897500,0.897500
grass_v1,retention_absolute,3,0.806500,0.808000,0.808000
grass_v1,retention_absolute,4,0.726000,0.727500,0.727500
grass_v1,retention_absolute,5,0.653500,0.655000,0.655000
grass_v1,retention_absolute,6,0.588500,0.589500,0.589500
grass_v1,retention_absolute,7,0.530000,0.531000,0.531000
grass_v1,retention_absolute,8,0.477000,0.478000,0.478000
grass_v1,retention_absolute,9,0.429500,0.430500,0.430500
grass_v1,retention_rate,0,1.000000,1.000000,1.000000
grass_v1,retention_rate,1,0.995500,0.997000,0.997000
grass_v1,retention_rate,2,0.900050,0.900201,0.900201
grass_v1,retention_rate,3,0.900112,0.900279,0.900279
grass_v1,retention_rate,4,0.900186,0.900371,0.900371
grass_v1,retention_rate,5,0.900138,0.900344,0.900344
grass_v1,retention_rate,6,0.900000,0.900536,0.900536
grass_v1,retention_rate,7,0.900595,0.900763,0.900763
grass_v1,retention_rate,8,0.900000,0.900188,0.900188
grass_v1,retention_rate,9,0.900419,0.900628,0.900628
ionet_v1,price,0,2.000000,2.000000,2.000000
ionet_v1,price,1,0.735759,0.735759,0.735759
ionet_v1,price,2,0.270671,0.270671,0.270671
ionet_v1,price,3,0.099574,0.099574,0.099574
ionet_v1,price,4,0.036631,0.036631,0.036631
ionet_v1,price,5,0.013476,0.013476,0.013476
ionet_v1,price,6,0.004958,0.004958,0.004958
ionet_v1,price,7,0.001824,0.001824,0.001824
ionet_v1,price,8,0.000671,0.000671,0.000671
ionet_v1,price,9,0.000247,0.000247,0.000247
ionet_v1,supply,0,500744333.333333,500744333.333333,500744333.333333
ionet_v1,supply,1,501491233.333333,501491233.333333,501491233.333333
ionet_v1,supply,2,502240443.333333,502240443.333333,502240443.333333
ionet_v1,supply,3,502991732.333333,502991732.333333,502991732.333333
ionet_v1,supply,4,503744882.166667,503744882.166667,503744882.166667
ionet_v1,supply,5,504499713.166667,504499713.166667,504499713.166667
ionet_v1,supply,6,505256058.500000,505256058.500000,505256058.500000
ionet_v1,supply,7,506013764.166667,506013764.166667,506013764.166667
ionet_v1,supply,8,506772689.000000,506772689.000000,506772689.000000
ionet_v1,supply,9,507532717.500000,507532717.500000,507532717.500000
ionet_v1,minted,0,744333.333333,744333.333333,744333.333333
ionet_v1,minted,1,746900.000000,746900.000000,746900.000000
ionet_v1,minted,2,749210.000000,749210.000000,749210.000000
ionet_v1,minted,3,751289.000000,751289.000000,751289.000000
ionet_v1,minted,4,753149.833333,753149.833333,753149.833333
ionet_v1,minted,5,754831.000000,754831.000000,754831.000000
ionet_v1,minted,6,756345.333333,756345.333333,756345.333333
ionet_v1,minted,7,757705.666667,757705.666667,757705.666667
ionet_v1,minted,8,758924.833333,758924.833333,758924.833333
ionet_v1,minted,9,760028.500000,760028.500000,760028.500000
ionet_v1,burned,0,0.000000,0.000000,0.000000
ionet_v1,burned,1,0.000000,0.000000,0.000000
ionet_v1,burned,2,0.000000,0.000000,0.000000
ionet_v1,burned,3,0.000000,0.000000,0.000000
ionet_v1,burned,4,0.000000,0.000000,0.000000
ionet_v1,burned,5,0.000000,0.000000,0.000000
ionet_v1,burned,6,0.000000,0.000000,0.000000
ionet_v1,burned,7,0.000000,0.000000,0.000000
ionet_v1,burned,8,0.000000,0.000000,0.000000
ionet_v1,burned,9,0.000000,0.000000,0.000000
ionet_v1,providers,0,50000.000000,50000.000000,50000.000000
ionet_v1,providers,1,45000.000000,45000.000000,45000.000000
ionet_v1,providers,2,40500.000000,40500.000000,40500.000000
ionet_v1,providers,3,36450.000000,36450.000000,36450.000000
ionet_v1,providers,4,32825.000000,32825.000000,32825.000000
ionet_v1,providers,5,29550.000000,29550.000000,29550.000000
ionet_v1,providers,6,26600.000000,26600.000000,26600.000000
ionet_v1,providers,7,23950.000000,23950.000000,23950.000000
ionet_v1,providers,8,21575.000000,21575.000000,21575.000000
ionet_v1,providers,9,19425.000000,19425.000000,19425.000000
ionet_v1,capacity,0,8918400.243096,9033729.248568,9033729.248568
ionet_v1,capacity,1,8015383.719629,8137083.756046,8137083.756046
ionet_v1,capacity,2,7227763.593728,7326096.799287,7326096.799287
ionet_v1,capacity,3,6500309.604344,6604419.596486,6604419.596486
ionet_v1,capacity,4,5841509.751245,5949075.467498,5949075.467498
ionet_v1,capacity,5,5257647.366437,5356439.785720,5356439.785720
ionet_v1,capacity,6,4727953.533904,4825575.820433,4825575.820433
ionet_v1,capacity,7,4266335.723488,4345016.372243,4345016.372243
ionet_v1,capacity,8,3846766.669465,3905395.436359,3905395.436359
ionet_v1,capacity,9,3463160.761675,3517753.225974,3517753.225974
ionet_v1,utilization,0,3.320888,3.363832,3.363832
ionet_v1,utilization,1,3.686825,3.742803,3.742803
ionet_v1,utilization,2,4.094950,4.150661,4.150661
ionet_v1,utilization,3,4.542413,4.615165,4.615165
ionet_v1,utilization,4,5.042800,5.135659,5.135659
ionet_v1,utilization,5,5.600735,5.705974,5.705974
ionet_v1,utilization,6,6.216875,6.345240,6.345240
ionet_v1,utilization,7,6.904462,7.031795,7.031795
ionet_v1,utilization,8,7.681681,7.798757,7.798757
ionet_v1,utilization,9,8.528171,8.662607,8.662607
ionet_v1,solvencyScore,0,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,1,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,2,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,3,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,4,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,5,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,6,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,7,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,8,0.000000,0.000000,0.000000
ionet_v1,solvencyScore,9,0.000000,0.000000,0.000000
ionet_v1,profit_avg_provider,0,-123.279805,-122.214595,-122.214595
ionet_v1,profit_avg_provider,1,-141.264087,-139.775564,-139.775564
ionet_v1,profit_avg_provider,2,-148.507298,-147.227020,-147.227020
ionet_v1,profit_avg_provider,3,-151.411419,-149.511981,-149.511981
ionet_v1,profit_avg_provider,4,-151.626054,-150.128916,-150.128916
ionet_v1,profit_avg_provider,5,-153.184995,-149.195519,-149.195519
ionet_v1,profit_avg_provider,6,-154.072010,-149.465686,-149.465686
ionet_v1,profit_avg_provider,7,-154.678369,-149.613802,-149.613802
ionet_v1,profit_avg_provider,8,-155.023724,-149.772248,-149.772248
ionet_v1,profit_avg_provider,9,-155.435391,-149.168173,-149.168173
ionet_v1,incentive_ratio,0,-0.801511,-0.801511,-0.801511
ionet_v1,incentive_ratio,1,-0.918587,-0.918587,-0.918587
ionet_v1,incentive_ratio,2,-0.966619,-0.966619,-0.966619
ionet_v1,incentive_ratio,3,-0.986318,-0.986318,-0.986318
ionet_v1,incentive_ratio,4,-0.994397,-0.994397,-0.994397
ionet_v1,incentive_ratio,5,-0.997705,-0.997705,-0.997705
ionet_v1,incentive_ratio,6,-0.999060,-0.999060,-0.999060
ionet_v1,incentive_ratio,7,-0.999615,-0.999615,-0.999615
ionet_v1,incentive_ratio,8,-0.999843,-0.999843,-0.999843
ionet_v1,incentive_ratio,9,-0.999936,-0.999936,-0.999936
ionet_v1,retention_absolute,0,1.000000,1.000000,1.000000
ionet_v1,retention_absolute,1,0.900000,0.900000,0.900000
ionet_v1,retention_absolute,2,0.810000,0.810000,0.810000
ionet_v1,retention_absolute,3,0.729000,0.729000,0.729000
ionet_v1,retention_absolute,4,0.656500,0.656500,0.656500
ionet_v1,retention_absolute,5,0.591000,0.591000,0.591000
ionet_v1,retention_absolute,6,0.532000,0.532000,0.532000
ionet_v1,retention_absolute,7,0.479000,0.479000,0.479000
ionet_v1,retention_absolute,8,0.431500,0.431500,0.431500
ionet_v1,retention_absolute,9,0.388500,0.388500,0.388500
ionet_v1,retention_rate,0,1.000000,1.000000,1.000000
ionet_v1,retention_rate,1,0.900000,0.900000,0.900000
ionet_v1,retention_rate,2,0.900000,0.900000,0.900000
ionet_v1,retention_rate,3,0.900000,0.900000,0.900000
ionet_v1,retention_rate,4,0.900549,0.900549,0.900549
ionet_v1,retention_rate,5,0.900228,0.900228,0.900228
ionet_v1,retention_rate,6,0.900169,0.900169,0.900169
ionet_v1,retention_rate,7,0.900376,0.900376,0.900376
ionet_v1,retention_rate,8,0.900835,0.900835,0.900835
ionet_v1,retention_rate,9,0.900348,0.900348,0.900348
nosana_v1,price,0,3.500000,3.500000,3.500000
nosana_v1,price,1,1.287578,1.287578,1.287578
nosana_v1,price,2,0.473673,0.473673,0.473673
nosana_v1,price,3,0.174255,0.174255,0.174255
nosana_v1,price,4,0.064105,0.064105,0.064105
nosana_v1,price,5,0.023583,0.023583,0.023583
nosana_v1,price,6,0.008676,0.008676,0.008676
nosana_v1,price,7,0.003192,0.003192,0.003192
nosana_v1,price,8,0.001174,0.001174,0.001174
nosana_v1,price,9,0.000432,0.000432,0.000432
nosana_v1,supply,0,48176977.750133,48176977.750133,48176977.750133
nosana_v1,supply,1,48353955.500266,48353955.500266,48353955.500266
nosana_v1,supply,2,48530936.480399,48530937.810399,48530937.810399
nosana_v1,supply,3,48707891.430532,48707895.800532,48707895.800532
nosana_v1,supply,4,48884853.220665,48884861.390665,48884861.390665
nosana_v1,supply,5,49061854.530798,49061866.120798,49061866.120798
nosana_v1,supply,6,49238891.370930,49238906.000930,49238906.000930
nosana_v1,supply,7,49415960.131063,49415977.611063,49415977.611063
nosana_v1,supply,8,49593057.771196,49593077.721196,49593077.721196
nosana_v1,supply,9,49770181.251329,49770203.481329,49770203.481329
nosana_v1,minted,0,176977.750133,176977.750133,176977.750133
nosana_v1,minted,1,176977.750133,176977.750133,176977.750133
nosana_v1,minted,2,176980.980133,176982.310133,176982.310133
nosana_v1,minted,3,176954.950133,176957.990133,176957.990133
nosana_v1,minted,4,176961.790133,176965.590133,176965.590133
nosana_v1,minted,5,177001.310133,177004.730133,177004.730133
nosana_v1,minted,6,177036.840133,177039.880133,177039.880133
nosana_v1,minted,7,177068.760133,177071.610133,177071.610133
nosana_v1,minted,8,177097.640133,177100.110133,177100.110133
nosana_v1,minted,9,177123.480133,177125.760133,177125.760133
nosana_v1,burned,0,0.000000,0.000000,0.000000
nosana_v1,burned,1,0.000000,0.000000,0.000000
nosana_v1,burned,2,0.000000,0.000000,0.000000
nosana_v1,burned,3,0.000000,0.000000,0.000000
nosana_v1,burned,4,0.000000,0.000000,0.000000
nosana_v1,burned,5,0.000000,0.000000,0.000000
nosana_v1,burned,6,0.000000,0.000000,0.000000
nosana_v1,burned,7,0.000000,0.000000,0.000000
nosana_v1,burned,8,0.000000,0.000000,0.000000
nosana_v1,burned,9,0.000000,0.000000,0.000000
nosana_v1,providers,0,3000.000000,3000.000000,3000.000000
nosana_v1,providers,1,3000.000000,3000.000000,3000.000000
nosana_v1,providers,2,2964.000000,2974.500000,2974.500000
nosana_v1,providers,3,3156.000000,3180.000000,3180.000000
nosana_v1,providers,4,3096.000000,3126.000000,3126.000000
nosana_v1,providers,5,2787.000000,2814.000000,2814.000000
nosana_v1,providers,6,2509.500000,2533.500000,2533.500000
nosana_v1,providers,7,2259.000000,2281.500000,2281.500000
nosana_v1,providers,8,2034.000000,2053.500000,2053.500000
nosana_v1,providers,9,1831.500000,1849.500000,1849.500000
nosana_v1,capacity,0,535104.014586,542023.754914,542023.754914
nosana_v1,capacity,1,535104.014586,542023.754914,542023.754914
nosana_v1,capacity,2,529695.343556,538308.217868,538308.217868
nosana_v1,capacity,3,566809.404246,575205.978867,575205.978867
nosana_v1,capacity,4,556494.219121,567355.244779,567355.244779
nosana_v1,capacity,5,500809.867235,510518.658912,510518.658912
nosana_v1,capacity,6,450698.680866,459485.713501,459485.713501
nosana_v1,capacity,7,407168.707777,414158.050128,414158.050128
nosana_v1,capacity,8,366520.793804,371975.622717,371975.622717
nosana_v1,capacity,9,329716.491175,334728.065981,334728.065981
nosana_v1,utilization,0,3.320888,3.363832,3.363832
nosana_v1,utilization,1,3.320888,3.363832,3.363832
nosana_v1,utilization,2,3.343809,3.398180,3.398180
nosana_v1,utilization,3,3.129314,3.175671,3.175671
nosana_v1,utilization,4,3.172615,3.234535,3.234535
nosana_v1,utilization,5,3.525826,3.594178,3.594178
nosana_v1,utilization,6,3.917423,3.993799,3.993799
nosana_v1,utilization,7,4.346167,4.420772,4.420772
nosana_v1,utilization,8,4.839027,4.911045,4.911045
nosana_v1,utilization,9,5.377499,5.459236,5.459236
nosana_v1,solvencyScore,0,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,1,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,2,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,3,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,4,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,5,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,6,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,7,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,8,0.000000,0.000000,0.000000
nosana_v1,solvencyScore,9,0.000000,0.000000,0.000000
nosana_v1,profit_avg_provider,0,165.659872,165.943928,165.943928
nosana_v1,profit_avg_provider,1,35.143385,35.427441,35.427441
nosana_v1,profit_avg_provider,2,-12.259615,-12.170549,-12.170549
nosana_v1,profit_avg_provider,3,-30.156162,-30.077037,-30.077037
nosana_v1,profit_avg_provider,4,-36.183449,-35.720023,-35.720023
nosana_v1,profit_avg_provider,5,-38.406562,-38.006309,-38.006309
nosana_v1,profit_avg_provider,6,-39.171750,-38.709339,-38.709339
nosana_v1,profit_avg_provider,7,-39.391383,-38.934344,-38.934344
nosana_v1,profit_avg_provider,8,-39.726290,-39.171433,-39.171433
nosana_v1,profit_avg_provider,9,-40.015760,-39.637059,-39.637059
nosana_v1,incentive_ratio,0,0.500000,0.500000,0.500000
nosana_v1,incentive_ratio,1,4.161851,4.161851,4.161851
nosana_v1,incentive_ratio,2,0.898939,0.898939,0.898939
nosana_v1,incentive_ratio,3,-0.295418,-0.292916,-0.292916
nosana_v1,incentive_ratio,4,-0.757585,-0.755737,-0.755737
nosana_v1,incentive_ratio,5,-0.909276,-0.908395,-0.908395
nosana_v1,incentive_ratio,6,-0.962916,-0.962556,-0.962556
nosana_v1,incentive_ratio,7,-0.984844,-0.984699,-0.984699
nosana_v1,incentive_ratio,8,-0.993807,-0.993746,-0.993746
nosana_v1,incentive_ratio,9,-0.997469,-0.997444,-0.997444
nosana_v1,retention_absolute,0,1.000000,1.000000,1.000000
nosana_v1,retention_absolute,1,1.000000,1.000000,1.000000
nosana_v1,retention_absolute,2,0.988000,0.991500,0.991500
nosana_v1,retention_absolute,3,1.052000,1.060000,1.060000
nosana_v1,retention_absolute,4,1.032000,1.042000,1.042000
nosana_v1,retention_absolute,5,0.929000,0.938000,0.938000
nosana_v1,retention_absolute,6,0.836500,0.844500,0.844500
nosana_v1,retention_absolute,7,0.753000,0.760500,0.760500
nosana_v1,retention_absolute,8,0.678000,0.684500,0.684500
nosana_v1,retention_absolute,9,0.610500,0.616500,0.616500
nosana_v1,retention_rate,0,1.000000,1.000000,1.000000
nosana_v1,retention_rate,1,1.000000,1.000000,1.000000
nosana_v1,retention_rate,2,0.988000,0.991500,0.991500
nosana_v1,retention_rate,3,0.912955,0.917801,0.917801
nosana_v1,retention_rate,4,0.900000,0.900190,0.900190
nosana_v1,retention_rate,5,0.900192,0.900194,0.900194
nosana_v1,retention_rate,6,0.900320,0.900431,0.900431
nosana_v1,retention_rate,7,0.900179,0.900533,0.900533
nosana_v1,retention_rate,8,0.900066,0.900398,0.900398
nosana_v1,retention_rate,9,0.900442,0.900657,0.900657
geodnet_v1,price,0,0.150000,0.150000,0.150000
geodnet_v1,price,1,0.055182,0.055182,0.055182
geodnet_v1,price,2,0.020300,0.020300,0.020300
geodnet_v1,price,3,0.007468,0.007468,0.007468
geodnet_v1,price,4,0.002747,0.002747,0.002747
geodnet_v1,price,5,0.001011,0.001011,0.001011
geodnet_v1,price,6,0.000525,0.000557,0.000557
geodnet_v1,price,7,0.001427,0.001515,0.001515
geodnet_v1,price,8,0.000525,0.000557,0.000557
geodnet_v1,price,9,0.001427,0.001515,0.001515
geodnet_v1,supply,0,442415433.354366,442415474.580917,442415474.580917
geodnet_v1,supply,1,444821480.360550,444821636.223100,444821636.223100
geodnet_v1,supply,2,447187534.762706,447187615.625256,447187615.625256
geodnet_v1,supply,3,449351945.471674,449351959.667557,449351959.667557
geodnet_v1,supply,4,450965460.233433,450965504.370883,450965504.370883
geodnet_v1,supply,5,451079145.654197,451079239.791647,451079239.791647
geodnet_v1,supply,6,448996940.153048,449262914.447162,449262914.447162
geodnet_v1,supply,7,449805529.592978,450169333.735567,450169333.735567
geodnet_v1,supply,8,447725207.425162,448354875.057749,448354875.057749
geodnet_v1,supply,9,448535488.531758,449262977.679487,449262977.679487
geodnet_v1,minted,0,2482662.633072,2482662.633072,2482662.633072
geodnet_v1,minted,1,2482870.966406,2482895.966406,2482895.966406
geodnet_v1,minted,2,2484204.299739,2484279.299739,2484279.299739
geodnet_v1,minted,3,2485712.633072,2485779.299739,2485779.299739
geodnet_v1,minted,4,2487070.966406,2487129.299739,2487129.299739
geodnet_v1,minted,5,2488295.966406,2488345.966406,2488345.966406
geodnet_v1,minted,6,2489395.966406,2489437.633072,2489437.633072
geodnet_v1,minted,7,2490387.633072,2490420.966406,2490420.966406
geodnet_v1,minted,8,2491279.299739,2491304.299739,2491304.299739
geodnet_v1,minted,9,2492079.299739,2492104.299739,2492104.299739
geodnet_v1,burned,0,67188.052155,67229.278706,67229.278706
geodnet_v1,burned,1,76734.324223,76823.960222,76823.960222
geodnet_v1,burned,2,118224.897583,118224.897583,118224.897583
geodnet_v1,burned,3,321368.590771,321368.590771,321368.590771
geodnet_v1,burned,4,873570.400530,873570.400530,873570.400530
geodnet_v1,burned,5,2374610.545641,2374610.545641,2374610.545641
geodnet_v1,burned,6,4305762.977558,4571601.467555,4571601.467555
geodnet_v1,burned,7,1584001.678001,1681798.193143,1681798.193143
geodnet_v1,burned,8,4305762.977558,4571601.467555,4571601.467555
geodnet_v1,burned,9,1584001.678001,1681798.193143,1681798.193143
geodnet_v1,providers,0,10000.000000,10000.000000,10000.000000
geodnet_v1,providers,1,9860.000000,9875.000000,9875.000000
geodnet_v1,providers,2,9030.000000,9075.000000,9075.000000
geodnet_v1,providers,3,8130.000000,8170.000000,8170.000000
geodnet_v1,providers,4,7320.000000,7355.000000,7355.000000
geodnet_v1,providers,5,6590.000000,6620.000000,6620.000000
geodnet_v1,providers,6,5935.000000,5960.000000,5960.000000
geodnet_v1,providers,7,5345.000000,5365.000000,5365.000000
geodnet_v1,providers,8,4815.000000,4830.000000,4830.000000
geodnet_v1,providers,9,4335.000000,4350.000000,4350.000000
geodnet_v1,capacity,0,1783680.048619,1806745.849714,1806745.849714
geodnet_v1,capacity,1,1766294.109317,1786705.809609,1786705.809609
geodnet_v1,capacity,2,1619520.710941,1647547.825674,1647547.825674
geodnet_v1,capacity,3,1462018.617819,1487177.109591,1487177.109591
geodnet_v1,capacity,4,1317116.919711,1340032.279821,1340032.279821
geodnet_v1,capacity,5,1185958.620217,1208310.109005,1208310.109005
geodnet_v1,capacity,6,1067890.104285,1089956.070270,1089956.070270
geodnet_v1,capacity,7,962380.226816,978537.477967,978537.477967
geodnet_v1,capacity,8,867225.925793,879857.675832,879857.675832
geodnet_v1,capacity,9,781233.511555,793969.324189,793969.324189
geodnet_v1,utilization,0,3.320888,3.363832,3.363832
geodnet_v1,utilization,1,3.358135,3.396943,3.396943
geodnet_v1,utilization,2,3.641776,3.704800,3.704800
geodnet_v1,utilization,3,4.034489,4.103915,4.103915
geodnet_v1,utilization,4,4.477504,4.555404,4.555404
geodnet_v1,utilization,5,4.965613,5.059198,5.059198
geodnet_v1,utilization,6,5.504809,5.618556,5.618556
geodnet_v1,utilization,7,6.131600,6.234542,6.234542
geodnet_v1,utilization,8,6.819285,6.918612,6.918612
geodnet_v1,utilization,9,7.556967,7.680162,7.680162
geodnet_v1,solvencyScore,0,0.027063,0.027080,0.027080
geodnet_v1,solvencyScore,1,0.030905,0.030942,0.030942
geodnet_v1,solvencyScore,2,0.047589,0.047591,0.047591
geodnet_v1,solvencyScore,3,0.129283,0.129286,0.129286
geodnet_v1,solvencyScore,4,0.351236,0.351245,0.351245
geodnet_v1,solvencyScore,5,0.954293,0.954312,0.954312
geodnet_v1,solvencyScore,6,1.729613,1.836430,1.836430
geodnet_v1,solvencyScore,7,0.636038,0.675316,0.675316
geodnet_v1,solvencyScore,8,1.728317,1.835042,1.835042
geodnet_v1,solvencyScore,9,0.635608,0.674857,0.674857
geodnet_v1,profit_avg_provider,0,16.832854,16.974882,16.974882
geodnet_v1,profit_avg_provider,1,-6.435065,-6.248076,-6.248076
geodnet_v1,profit_avg_provider,2,-14.465133,-14.345128,-14.345128
geodnet_v1,profit_avg_provider,3,-17.604849,-17.475067,-17.475067
geodnet_v1,profit_avg_provider,4,-18.999881,-18.822663,-18.822663
geodnet_v1,profit_avg_provider,5,-19.632288,-19.315086,-19.315086
geodnet_v1,profit_avg_provider,6,-19.630942,-19.322370,-19.322370
geodnet_v1,profit_avg_provider,7,-19.285322,-18.915937,-18.915937
geodnet_v1,profit_avg_provider,8,-19.858532,-19.351100,-19.351100
geodnet_v1,profit_avg_provider,9,-19.364291,-18.774524,-18.774524
geodnet_v1,incentive_ratio,0,0.861997,0.861997,0.861997
geodnet_v1,incentive_ratio,1,-0.306281,-0.305218,-0.305218
geodnet_v1,incentive_ratio,2,-0.722148,-0.720755,-0.720755
geodnet_v1,incentive_ratio,3,-0.886393,-0.885831,-0.885831
geodnet_v1,incentive_ratio,4,-0.953550,-0.953326,-0.953326
